Time,Control Signal,Human_stretch_sensor,Human_contact_sensor,Robot_stretch_sensor,Robot_contact_sensor
467.0472412,-2.264046431,64532,197,64516,64580
467.09729,-2.229390144,64532,197,64516,64580
467.1967773,-2.194733858,64532,198,64516,64581
467.3238525,-2.160077572,64532,199,64516,64581
467.4715271,-2.125421286,64530,200,64516,64582
467.5215759,-2.047046185,64530,199,64516,64582
467.5902405,-1.968671203,64529,199,64516,64582
467.7264404,-1.874366522,64529,199,64516,64582
467.8241577,-1.780061841,64529,198,64516,64582
467.9483948,-1.68575716,64529,198,64516,64583
467.9984436,-1.591452479,64529,198,64516,64583
468.0699463,-1.497147799,64530,199,64516,64583
468.1675415,-1.418772817,64530,199,64516,64583
468.3024902,-1.340397835,64530,200,64516,64583
468.4030151,-1.262022853,64530,200,64516,64584
468.5175781,-1.183647871,64530,201,64516,64584
468.567627,-1.105272889,64530,201,64516,64584
468.6315613,-1.026897907,64530,201,64516,64584
468.7765808,-0.9485229254,64529,202,64516,64585
468.8884888,-0.8542182446,64529,201,64516,64585
469.0000305,-0.7599135637,64528,200,64515,64585
469.1009521,-0.6561088562,64527,199,64516,64586
469.151001,-0.5430151224,64528,199,64516,64586
469.2304688,-0.4372104406,64527,198,64516,64585
469.3569336,-0.324116677,64527,197,64516,64583
469.481842,-0.2110229135,64527,197,64516,64582
469.5930176,-0.09792915732,64527,197,64514,64581
469.6880493,0.01116459817,64528,197,64516,64581
469.7084656,0.1169692874,64528,197,64516,64580
469.8112488,0.2227739692,64527,196,64515,64576
469.9440002,0.3338677287,64527,197,64516,64575
470.0742188,0.4469614923,64527,196,64516,64575
470.1439514,0.5600552559,64527,196,64516,64575
470.2523193,0.6731489897,64527,196,64516,64574
470.3806458,0.7862427235,64527,196,64516,64576
470.4306946,0.8993364573,64527,196,64516,64576
470.5095825,1.012430191,64527,197,64516,64573
470.6351013,1.125523925,64527,197,64516,64547
470.7478333,1.238617659,64527,198,64516,64548
470.870575,1.351711392,64527,197,64516,64552
470.9843445,1.464805126,64528,197,64516,64557
471.0343933,1.570609808,64528,197,64516,64558
471.1008606,1.67641449,64527,195,64518,64562
471.2200012,1.793508291,64527,190,64516,64565
471.3615723,1.906602025,64527,185,64516,64568
471.4116516,2,64528,184,64515,64569
471.4747009,2,64529,184,64515,64570
471.5908813,2,64529,184,64516,64572
471.73349,2,64530,184,64516,64574
471.8227234,2,64531,184,64516,64575
471.844574,2,64531,185,64515,64575
471.9416809,2,64532,185,64516,64577
472.0943604,2,64533,187,64515,64577
472.2095337,2,64534,188,64515,64571
472.259613,1.977812529,64534,188,64516,64571
472.3418884,1.957625031,64535,189,64516,64584
472.4796143,1.907890677,64535,190,64515,64593
472.6192627,1.856156349,64538,191,64516,64597
472.6884155,1.718086004,64538,191,64516,64600
472.8197021,1.580015659,64538,192,64516,64602
472.937439,1.441945314,64539,192,64517,64605
473.0476379,1.278445244,64541,191,64516,64607
473.0976868,1.063406229,64541,191,64516,64607
473.164032,0.8483671546,64542,190,64515,64609
473.2895813,0.6096171141,64543,190,64516,64611
473.427124,0.3533280492,64545,189,64516,64558
473.5439453,0.06441396475,64547,188,64516,64553
473.6745911,-0.249078244,64549,188,64516,64540
473.7246399,-0.5801876783,64549,188,64516,64541
473.7888184,-0.9112970829,64551,187,64516,64544
473.9020691,-1.254367352,64552,188,64516,64548
474.0248718,-1.601711154,64553,187,64516,64550
474.0749207,-1.952390909,64553,188,64516,64551
474.1446228,-2.303070545,64554,188,64516,64551
474.2581482,-2.656281471,64554,190,64516,64553
474.308197,-3,64554,189,64516,64553
474.3952332,-3,64555,190,64517,64552
474.5192871,-3,64555,191,64518,64557
474.6178589,-3,64556,192,64519,64559
474.7414246,-3,64555,193,64518,64561
474.8721924,-3,64555,194,64519,64563
474.9542236,-3,64555,194,64519,64564
475.0386353,-3,64553,194,64519,64565
475.1445923,-3,64547,194,64519,64566
475.2651978,-3,64540,190,64519,64567
475.4014893,-3,64538,187,64520,64569
475.5047913,-3,64536,186,64520,64569
475.5921326,-3,64535,186,64520,64570
475.7177429,-3,64534,186,64520,64571
475.7677917,-3,64533,187,64520,64571
475.8241882,-2.983781338,64532,187,64521,64572
475.9480896,-2.939125061,64530,188,64520,64572
476.0749512,-2.852750063,64530,188,64521,64573
476.1250305,-2.764374971,64530,188,64521,64573
476.2106628,-2.67599988,64530,189,64520,64574
476.3409729,-2.589624882,64530,190,64518,64574
476.4671631,-2.507249832,64530,192,64517,64575
476.5172119,-2.426874876,64530,192,64517,64575
476.5970459,-2.34649992,64530,193,64516,64574
476.7296753,-2.268124819,64530,195,64516,64575
476.840271,-2.189749718,64529,195,64516,64576
476.8903198,-2.095444918,64529,195,64516,64576
476.9645386,-2.001140118,64529,195,64516,64576
477.1027222,-1.906835437,64528,194,64516,64577
477.2397766,-1.801030755,64528,194,64516,64576
477.2898254,-1.695226073,64528,194,64516,64578
477.3702087,-1.589421391,64527,195,64516,64578
477.5056152,-1.476327658,64528,195,64516,64578
477.5867004,-1.370522976,64527,194,64516,64578
477.7059631,-1.257429242,64527,194,64516,64579
477.8265686,-1.144335508,64527,194,64516,64579
477.8766174,-1.031241775,64527,194,64516,64579
477.948822,-0.9181480408,64527,195,64516,64579
478.0731506,-0.805054307,64527,194,64516,64580
478.1937256,-0.6919605732,64528,194,64516,64580
478.2438049,-0.5861558914,64527,195,64516,64580
478.318634,-0.4730621278,64527,195,64516,64579
478.3933411,-0.3599683642,64527,195,64516,64579
478.5383606,-0.2468746006,64527,195,64516,64577
478.6446838,-0.1337808371,64527,196,64516,64578
478.7499695,-0.02068708092,64527,196,64516,64577
478.8354492,0.09240667522,64527,196,64516,64576
478.9508667,0.2055004239,64527,196,64516,64573
479.087616,0.3185941875,64527,196,64516,64573
479.1467285,0.4316879511,64528,196,64516,64574
479.2657166,0.5374926329,64527,197,64516,64571
479.3864746,0.6505863667,64527,198,64516,64572
479.4717102,0.7636801004,64527,198,64516,64573
479.5811768,0.8767738342,64528,198,64516,64573
479.6815186,0.982578516,64528,198,64516,64574
479.7862549,1.088383198,64528,198,64516,64551
479.8899231,1.19418788,64528,199,64516,64550
480.0006104,1.299992561,64528,199,64516,64554
480.1170349,1.405797243,64528,199,64516,64553
480.2154236,1.511601925,64528,199,64516,64559
480.3417664,1.617406607,64528,199,64516,64564
480.3918152,1.723211288,64528,199,64516,64565
480.4831848,1.82901597,64528,199,64516,64568
480.6029663,1.934820652,64528,200,64516,64569
480.731842,2,64527,194,64516,64572
480.8267212,2,64527,191,64516,64573
480.9385681,2,64528,187,64516,64575
481.0402222,2,64528,186,64516,64577
481.1321106,2,64529,186,64516,64578
481.2377319,2,64530,185,64516,64579
481.3277893,2,64530,185,64516,64579
481.4638672,2,64531,186,64516,64581
481.5901184,2,64533,187,64515,64574
481.6683655,2,64533,186,64516,64588
481.7736511,2,64534,187,64516,64599
481.8926697,1.979812503,64535,187,64515,64606
481.9427185,1.928078175,64536,188,64516,64606
482.0259705,1.848406315,64537,188,64516,64611
482.1178894,1.739093781,64538,188,64516,64614
482.2414856,1.601023436,64539,188,64516,64617
482.3750305,1.435523391,64541,188,64516,64620
482.4250793,1.220484257,64541,188,64516,64620
482.5005798,1.005445242,64543,188,64516,64622
482.6286926,0.749156177,64545,188,64516,64624
482.7625732,0.4602420926,64546,187,64516,64626
482.8126526,0.1580936313,64546,187,64516,64627
482.8999634,-0.1440548301,64548,187,64516,64552
483.0041809,-0.467148602,64549,187,64516,64538
483.1183777,-0.7982580066,64550,188,64516,64542
483.1684265,-1.135976791,64550,188,64516,64543
483.255127,-1.473695517,64551,188,64516,64546
483.401825,-1.816765785,64553,189,64516,64549
483.4741821,-2.167445421,64553,191,64515,64551
483.5884705,-2.520125151,64553,190,64516,64550
483.6982422,-2.870804787,64554,192,64515,64554
483.7483215,-3,64554,192,64516,64554
483.8043518,-3,64554,193,64516,64554
483.9102783,-3,64554,194,64518,64557
484.072937,-3,64554,194,64519,64560
484.1585388,-3,64554,195,64518,64561
484.1814575,-3,64554,195,64519,64561
484.3036499,-3,64541,194,64519,64563
484.4042053,-3,64533,189,64519,64564
484.5100708,-2.985781193,64530,186,64519,64565
484.6534424,-2.901406288,64526,184,64519,64566
484.7373047,-2.778695345,64526,184,64519,64567
484.8547974,-2.655984402,64527,185,64519,64568
484.9692383,-2.536890745,64527,189,64517,64568
485.0192871,-2.421797037,64527,189,64517,64569
485.0965881,-2.306703329,64527,192,64516,64568
485.2218018,-2.193609476,64527,193,64516,64569
485.3571167,-2.080515623,64527,195,64516,64570
485.4525757,-1.967421889,64527,196,64516,64571
485.5282898,-1.854328156,64527,196,64516,64571
485.6286316,-1.741234422,64527,197,64516,64571
485.7666016,-1.628140688,64529,198,64516,64572
485.8568115,-1.533836007,64527,198,64516,64572
485.9528809,-1.420742273,64528,197,64516,64571
486.0760193,-1.314937592,64527,197,64516,64574
486.2160339,-1.201843858,64527,197,64516,64575
486.3447266,-1.088750124,64527,197,64516,64575
486.3948059,-0.9756563902,64527,198,64516,64575
486.4745483,-0.8625626564,64527,197,64516,64575
486.6027832,-0.7494689226,64527,198,64515,64576
486.7044373,-0.6383751631,64527,198,64515,64577
486.8241882,-0.5272814035,64528,198,64516,64577
486.9350891,-0.4214767218,64528,198,64515,64577
487.0700378,-0.3176720142,64526,192,64514,64576
487.1201172,-0.2049610615,64527,190,64516,64577
487.1990967,-0.09186730534,64535,183,64516,64574
487.2999878,-0.1416016817,64544,179,64516,64573
487.4263,-0.4152657688,64549,178,64516,64573
487.5306091,-0.7463752031,64551,179,64516,64574
487.6348267,-1.089445591,64552,180,64516,64574
487.7608337,-1.436789393,64552,182,64516,64574
487.8924866,-1.784133196,64552,184,64516,64574
487.9642334,-2.131476879,64552,184,64516,64574
488.091156,-2.478820562,64552,185,64516,64572
488.1427612,-2.826164246,64552,186,64516,64573
488.2165833,-3,64552,187,64516,64574
488.3342896,-3,64551,188,64518,64574
488.4444885,-3,64537,185,64519,64577
488.5570679,-3,64532,181,64520,64578
488.6071472,-2.957343817,64531,181,64519,64578
488.6907654,-2.893046856,64528,179,64519,64579
488.8111877,-2.781242132,64527,179,64519,64580
488.9380188,-2.662148476,64527,179,64518,64580
489.0350037,-2.545054674,64527,180,64518,64581
489.1551514,-2.427960873,64528,179,64516,64581
489.2378845,-2.322156191,64530,177,64516,64581
489.3308105,-2.24378109,64536,175,64516,64581
489.4743958,-2.32345295,64547,175,64516,64582
489.5415039,-2.636945248,64549,176,64516,64582
489.6490784,-2.968054771,288,178,64515,64582
489.7602844,-2.853343725,336,181,64517,64583
489.8464661,-2.73463273,124,183,64519,64584
489.9694824,-2.611921787,64558,184,64518,64585
490.0612183,-2.965585947,64543,184,64518,64585
490.1931458,-3,64534,180,64518,64586
490.3114929,-3,64530,179,64520,64588
490.3615417,-2.913625002,64530,179,64520,64588
490.4526978,-2.827250004,64528,180,64520,64587
490.5586243,-2.713445425,64527,181,64518,64587
490.6827698,-2.596351624,64527,182,64519,64588
490.8063049,-2.477257967,64527,183,64516,64588
490.8563843,-2.364164114,64527,184,64517,64588
490.9555969,-2.249070406,64527,186,64516,64588
491.0741272,-2.135976553,64527,187,64516,64588
491.1654053,-2.0228827,64527,188,64516,64588
491.2927551,-1.909788966,64527,190,64516,64588
491.4152832,-1.796695232,64528,191,64516,64588
491.4653625,-1.690890551,64528,192,64515,64588
491.5566101,-1.587085843,64528,193,64516,64588
491.6805115,-1.481281161,64528,194,64516,64588
491.8060303,-1.37547648,64528,194,64516,64591
491.8560791,-1.269671798,64528,194,64516,64589
491.9662476,-1.163867116,64528,192,64516,64589
492.0690613,-1.058062434,64529,186,64516,64589
492.2028198,-0.9637577534,64533,183,64516,64589
492.34021,-0.9555389881,64537,181,64516,64589
492.4144897,-1.064851522,64539,180,64516,64590
492.5349121,-1.230351567,64543,180,64516,64590
492.5857239,-1.486640692,64544,180,64516,64590
492.6705322,-1.760304809,64547,180,64516,64590
492.7702026,-2.073796988,65524,182,64516,64591
492.9128113,-2.398304939,496,185,64516,64591
492.9868164,-2.281594038,64756,185,64516,64591
493.1211548,-2.60610199,64554,187,64516,64591
493.243866,-2.959312916,64553,188,64516,64592
493.2939453,-3,64553,188,64516,64592
493.3879089,-3,64541,187,64518,64587
493.4963989,-3,64535,183,64520,64589
493.618042,-3,64532,182,64521,64590
493.7423096,-2.955343723,64530,182,64521,64591
493.8664246,-2.866968632,64529,183,64521,64592
493.9164734,-2.762663841,64528,183,64521,64592
493.9804382,-2.646859169,64528,184,64518,64592
494.1272888,-2.537054539,64528,186,64517,64592
494.230072,-2.429249763,64528,188,64516,64592
494.3131409,-2.323445082,64527,188,64516,64592
494.4328613,-2.210351229,64528,190,64516,64593
494.5507812,-2.104546547,64527,194,64516,64592
494.6764832,-1.991452813,64527,193,64516,64593
494.726532,-1.878359079,64527,193,64516,64593
494.8077698,-1.765265346,64528,194,64514,64593
494.9143372,-1.663460612,64528,195,64516,64593
495.0468445,-1.557655931,64528,196,64516,64593
495.1681519,-1.451851249,64528,197,64516,64593
495.3044739,-1.346046567,64528,197,64516,64594
495.3594666,-1.240241885,64528,197,64516,64594
495.4628296,-1.134437203,64528,198,64516,64594
495.5960693,-1.028632522,64527,198,64516,64594
495.6461182,-0.9155387878,64528,198,64516,64594
495.7446594,-0.8097341061,64528,199,64516,64594
495.8476257,-0.7039294243,64528,199,64516,64595
495.942688,-0.5981247425,64528,200,64516,64595
496.0560303,-0.4923200607,64528,200,64516,64594
496.20224,-0.386515379,64528,201,64516,64594
496.2522888,-0.2807106972,64528,201,64516,64594
496.329071,-0.1749060154,64529,201,64516,64591
496.4554138,-0.08060132712,64529,202,64516,64590
496.5844727,0.01370336115,64528,202,64516,64589
496.6345215,0.1195080504,64528,202,64516,64589
496.7111511,0.2253127396,64528,202,64516,64588
496.848938,0.3311174214,64528,202,64516,64586
496.949707,0.4369221032,64528,202,64516,64586
497.0836792,0.5427268147,64529,203,64516,64584
497.133728,0.6370314956,64529,203,64516,64584
497.2207336,0.7313361764,64528,203,64516,64584
497.3425293,0.8371408582,64529,202,64515,64585
497.4473877,0.9294455647,64529,204,64516,64586
497.5469666,1.023750305,64529,204,64516,64572
497.6535645,1.118054986,64529,204,64511,64554
497.7373657,1.202359676,64529,203,64516,64555
497.8372498,1.296664357,64529,198,64515,64556
497.963623,1.388969064,64541,190,64516,64560
498.1010437,1.17392993,64542,186,64516,64564
498.215332,0.9371799231,64546,185,64516,64565
498.2653809,0.6350314617,64547,185,64516,64566
498.3566284,0.321539253,64549,185,64516,64568
498.4636841,-0.009570151567,64551,186,64516,64545
498.5959778,-0.3526404798,64552,187,64516,64540
498.6743469,-0.6999842525,64553,188,64516,64545
498.8143005,-1.050663948,64554,189,64516,64551
498.8861694,-1.403874874,64553,190,64516,64553
499.002594,-1.75455451,64554,191,64516,64555
499.1323853,-2.107765436,64553,192,64516,64556
499.2571411,-2.458445072,64553,194,64516,64557
499.33078,-2.809124708,64553,194,64516,64558
499.4597168,-3,64553,194,64516,64560
499.5754089,-3,64552,196,64517,64563
499.6731873,-3,64553,196,64518,64565
499.7664795,-3,64543,195,64518,64567
499.8804016,-3,64539,192,64519,64568
500.0036621,-3,64538,189,64519,64569
500.1116333,-3,64536,188,64520,64570
500.1984863,-3,64534,187,64519,64571
500.3002014,-3,64533,188,64516,64572
500.4287415,-2.991781235,64532,188,64520,64573
500.4787903,-2.949125051,64531,188,64520,64573
500.5615845,-2.882828236,64531,189,64520,64574
500.6887512,-2.81653142,64531,190,64519,64575
500.8306885,-2.752234459,64530,192,64519,64575
500.9270935,-2.667859554,64530,193,64519,64576
500.9470825,-2.58348465,64530,193,64519,64576
501.0682068,-2.499109745,64529,194,64517,64576
501.2052307,-2.40280509,64528,195,64516,64576
501.3122253,-2.297000408,64528,195,64516,64577
501.3622742,-2.191195726,64528,196,64517,64577
501.4554749,-2.083390951,64528,196,64516,64577
501.5706482,-1.977586269,64528,197,64516,64577
501.7007446,-1.871781588,64528,198,64516,64577
501.8329468,-1.765976906,64528,198,64516,64578
501.8830261,-1.660172224,64527,198,64516,64578
501.9427795,-1.54707849,64527,196,64516,64578
502.0533142,-1.433984756,64527,198,64516,64578
502.1815491,-1.320891023,64528,199,64516,64578
502.2315979,-1.215086341,64527,200,64516,64578
502.3094788,-1.101992607,64528,200,64516,64578
502.4250183,-0.9961879253,64528,201,64515,64579
502.5632019,-0.8923832178,64528,201,64516,64579
502.6614685,-0.786578536,64528,202,64516,64579
502.7790833,-0.6807738543,64527,203,64516,64580
502.8847961,-0.5676801205,64528,203,64515,64580
502.934845,-0.4638754129,64528,203,64516,64580
503.0072937,-0.3580707312,64528,203,64515,64578
503.1408691,-0.2542660236,64527,202,64516,64576
503.2479858,-0.14117226,64528,201,64516,64577
503.2980347,-0.03536757082,64528,201,64516,64577
503.389679,0.07043711841,64528,202,64516,64573
503.5116272,0.1762418151,64528,203,64516,64571
503.6032104,0.2820464969,64528,203,64516,64572
503.7136841,0.3878511786,64528,204,64516,64572
503.8358459,0.4936558604,64528,204,64516,64570
503.8858948,0.5994605422,64528,204,64516,64570
503.9464111,0.705265224,64528,205,64515,64569
504.0628662,0.8090699315,64528,202,64516,64570
504.112915,0.9148746133,64528,201,64516,64570
504.2116699,1.020679355,64529,197,64516,64570
504.3322144,1.114984035,64531,194,64516,64550
504.4373779,1.173280954,64533,191,64516,64556
504.5310364,1.18149972,64535,190,64516,64559
504.669281,1.131765366,64537,190,64516,64564
504.744812,1.022452831,64539,188,64516,64566
504.8821716,0.8569527864,64542,187,64516,64568
505.0130615,0.6202027798,64544,187,64518,64570
505.1238098,0.3505387008,64545,188,64516,64566
505.1800842,0.06162461638,64546,188,64516,64541
505.2903442,-0.240523845,64548,188,64516,64539
505.4145813,-0.5636175871,64549,189,64516,64546
505.5460205,-0.8947269917,64551,190,64516,64551
505.6705933,-1.23779726,64552,192,64516,64555
505.7206421,-1.585141063,64551,191,64516,64556
505.7962952,-1.928211451,64552,193,64516,64556
505.9108887,-2.275555134,64552,194,64516,64556
506.0086975,-2.622898817,64552,194,64516,64557
506.1206055,-2.9702425,64553,195,64516,64560
506.2343445,-3,64553,196,64517,64562
506.3408203,-3,64554,197,64517,64565
506.3908997,-3,64554,197,64518,64565
506.4940491,-3,64554,197,64519,64568
506.5871277,-3,64554,198,64519,64568
506.7279358,-3,64554,199,64519,64570
506.8572083,-3,64554,198,64519,64571
506.9824524,-3,64554,199,64520,64572
507.0775146,-3,64554,200,64519,64573
507.1785889,-3,64553,200,64520,64574
